location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday
Israel,2020-12-20,walking,106.45,0,0,71.3,76.67,76.9,75,43297.12,290.219,1.65,1.38,0.033,0.09,0.09,0,852,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2020-12-21,driving,90.37,0,0,71.3,76.67,76.9,75,43701.37,309.513,1.766,1.39,0.034,0.37,0.37,0,1864,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2020-12-21,walking,104.38,0,0,71.3,76.67,76.9,75,43701.37,309.513,1.766,1.39,0.034,0.37,0.37,0,1864,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2020-12-22,driving,90.15,0,0,74.07,78.23,78.69,75,44189.843,360.743,2.014,1.4,0.039,0.89,0.89,0,2961,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2020-12-22,walking,107.23,0,0,74.07,78.23,78.69,75,44189.843,360.743,2.014,1.4,0.039,0.89,0.89,0,2961,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2020-12-23,driving,87.01,0,0,74.07,78.23,78.69,75,44482.719,329.764,1.915,1.38,0.035,1.61,1.61,0,4035,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2020-12-23,walking,104.78,0,0,74.07,78.23,78.69,75,44482.719,329.764,1.915,1.38,0.035,1.61,1.61,0,4035,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2020-12-24,driving,104.14,0,0,74.07,78.23,78.69,75,45020.641,358.202,1.997,1.41,0.036,2.46,2.46,0,4923,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2020-12-24,walking,126.63,0,0,74.07,78.23,78.69,75,45020.641,358.202,1.997,1.41,0.036,2.46,2.46,0,4923,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2020-12-25,driving,84.98,0,0,74.07,78.23,78.69,75,45565.147,400.058,2.129,1.42,0.04,2.91,2.91,0,4843,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2020-12-25,walking,110.26,0,0,74.07,78.23,78.69,75,45565.147,400.058,2.129,1.42,0.04,2.91,2.91,0,4843,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2020-12-26,driving,96.01,0,0,74.07,78.23,78.69,75,46058.819,425.458,2.245,1.41,0.043,3.28,3.28,0,4688,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2020-12-26,walking,108.62,0,0,74.07,78.23,78.69,75,46058.819,425.458,2.245,1.41,0.043,3.28,3.28,0,4688,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2020-12-27,driving,88.77,0,0,82.41,82.92,84.05,75,46383.005,440.841,2.096,1.39,0.044,4.49,4.49,0,6289,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2020-12-27,walking,108.07,0,0,82.41,82.92,84.05,75,46383.005,440.841,2.096,1.39,0.044,4.49,4.49,0,6289,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2020-12-28,driving,67.17,0,0,82.41,82.92,84.05,75,47054.829,479.066,2.393,1.39,0.047,6.05,6.05,0,8104,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2020-12-28,walking,81.95,0,0,82.41,82.92,84.05,75,47054.829,479.066,2.393,1.39,0.047,6.05,6.05,0,8104,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2020-12-29,driving,69.63,0,0,82.41,82.92,84.05,75,47645.549,493.672,2.575,1.37,0.048,7.85,7.85,0,9942,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2020-12-29,walking,84.3,0,0,82.41,82.92,84.05,75,47645.549,493.672,2.575,1.37,0.048,7.85,7.85,0,9942,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2020-12-30,driving,71.08,0,0,82.41,82.92,84.05,75,48129.17,520.921,2.591,1.36,0.051,9.61,9.61,0,11425,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2020-12-30,walking,83.51,0,0,82.41,82.92,84.05,75,48129.17,520.921,2.591,1.36,0.051,9.61,9.61,0,11425,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2020-12-31,driving,79.87,0,0,82.41,82.92,84.05,75,48900.698,554.294,2.542,1.37,0.053,11.44,11.44,0,12826,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2020-12-31,walking,103.69,0,0,82.41,82.92,84.05,75,48900.698,554.294,2.542,1.37,0.053,11.44,11.44,0,12826,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-01,driving,53.58,0,0,82.41,82.92,84.05,75,49507.015,563.124,2.806,1.38,0.053,12.26,12.26,0,13367,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-01,walking,68.56,0,0,82.41,82.92,84.05,75,49507.015,563.124,2.806,1.38,0.053,12.26,12.26,0,13367,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-02,driving,64.14,0,0,82.41,82.92,84.05,75,50233.602,596.397,3.004,1.38,0.055,13.09,13.09,0,14012,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-02,walking,75.46,0,0,82.41,82.92,84.05,75,50233.602,596.397,3.004,1.38,0.055,13.09,13.09,0,14012,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-03,driving,73.69,0,0,82.41,82.92,84.05,75,51012.64,661.377,3.136,1.37,0.06,14.82,14.82,0,14755,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-03,walking,83.84,0,0,82.41,82.92,84.05,75,51012.64,661.377,3.136,1.37,0.06,14.82,14.82,0,14755,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-04,driving,74.26,0,0,82.41,82.92,84.05,75,51778.739,674.844,3.119,1.34,0.06,16.57,16.57,0,15036,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-01-04,walking,89.37,0,0,82.41,82.92,84.05,75,51778.739,674.844,3.119,1.34,0.06,16.57,16.57,0,15036,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-01-05,driving,73.41,0,0,82.41,82.92,84.05,75,52699.075,721.932,3.367,1.32,0.063,18.01,18.01,0,14523,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-01-05,walking,89.26,0,0,82.41,82.92,84.05,75,52699.075,721.932,3.367,1.32,0.063,18.01,18.01,0,14523,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-01-06,driving,76.45,0,0,82.41,82.92,84.05,75,53543.505,773.476,3.664,1.29,0.066,19.2,19.2,0,13703,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-01-06,walking,97.04,0,0,82.41,82.92,84.05,75,53543.505,773.476,3.664,1.29,0.066,19.2,19.2,0,13703,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-01-07,driving,84.96,0,0,85.19,84.48,85.83,75,54421.555,788.694,3.747,1.27,0.066,20.54,20.54,0,13004,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-07,walking,109.08,0,0,85.19,84.48,85.83,75,54421.555,788.694,3.747,1.27,0.066,20.54,20.54,0,13004,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-08,driving,48.56,0,0,85.19,84.48,85.83,75,55150.452,806.205,3.961,1.26,0.066,21.31,21.31,0,12923,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-08,walking,72.15,0,0,85.19,84.48,85.83,75,55150.452,806.205,3.961,1.26,0.066,21.31,21.31,0,12923,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-09,driving,58.33,0,0,85.19,84.48,85.83,75,56083.612,835.716,4.176,1.25,0.068,21.82,21.82,0,12475,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-09,walking,76.92,0,0,85.19,84.48,85.83,75,56083.612,835.716,4.176,1.25,0.068,21.82,21.82,0,12475,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-10,driving,66.79,0,0,85.19,84.48,85.83,75,56763.523,821.555,4.209,1.24,0.065,22.33,22.26,0.07,10727,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-10,walking,81.6,0,0,85.19,84.48,85.83,75,56763.523,821.555,4.209,1.24,0.065,22.33,22.26,0.07,10727,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-11,driving,66.31,0,0,85.19,84.48,85.83,75,57890.431,873.099,4.275,1.22,0.068,22.79,22.5,0.29,8885,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-01-11,walking,87.34,0,0,85.19,84.48,85.83,75,57890.431,873.099,4.275,1.22,0.068,22.79,22.5,0.29,8885,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-01-12,driving,68,0,0,85.19,84.48,85.83,75,58929.072,890,4.539,1.19,0.069,23.48,22.78,0.7,7807,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-01-12,walking,87.17,0,0,85.19,84.48,85.83,75,58929.072,890,4.539,1.19,0.069,23.48,22.78,0.7,7807,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-01-13,driving,65.55,0,0,85.19,84.48,85.83,75,60084.055,934.364,4.753,1.17,0.073,24.74,23.38,1.36,7901,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-01-13,walking,87.04,0,0,85.19,84.48,85.83,75,60084.055,934.364,4.753,1.17,0.073,24.74,23.38,1.36,7901,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-01-14,driving,62.35,0,0,85.19,84.48,85.83,75,61210.963,969.915,5.248,1.14,0.075,26.18,24.03,2.15,8053,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-14,walking,74.51,0,0,85.19,84.48,85.83,75,61210.963,969.915,5.248,1.14,0.075,26.18,24.03,2.15,8053,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-15,driving,46.81,0,0,85.19,84.48,85.83,75,61815.778,952.189,5.182,1.11,0.075,26.95,24.38,2.57,8056,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-15,walking,62.74,0,0,85.19,84.48,85.83,75,61815.778,952.189,5.182,1.11,0.075,26.95,24.38,2.57,8056,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-16,driving,55.82,0,0,85.19,84.48,85.83,75,62792.031,958.346,5.182,1.09,0.076,27.59,24.72,2.87,8236,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-16,walking,70.06,0,0,85.19,84.48,85.83,75,62792.031,958.346,5.182,1.09,0.076,27.59,24.72,2.87,8236,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-17,driving,61.99,0,0,85.19,84.48,85.83,75,63738.246,996.389,5.513,1.06,0.082,29.35,25.51,3.84,10038,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-17,walking,69.51,0,0,85.19,84.48,85.83,75,63738.246,996.389,5.513,1.06,0.082,29.35,25.51,3.84,10038,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-18,driving,59.91,0,0,85.19,85.73,87.26,75,64496.142,943.673,5.612,1.03,0.081,31.54,26.31,5.23,12506,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-01-18,walking,71.72,0,0,85.19,85.73,87.26,75,64496.142,943.673,5.612,1.03,0.081,31.54,26.31,5.23,12506,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-01-19,driving,56.54,0,0,85.19,85.73,87.26,75,65348.775,917.1,5.1,1,0.081,33.97,27.15,6.82,14991,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-01-19,walking,59.98,0,0,85.19,85.73,87.26,75,65348.775,917.1,5.1,1,0.081,33.97,27.15,6.82,14991,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-01-20,driving,58.22,0,0,85.19,85.73,87.26,75,66528.713,920.665,6.008,0.99,0.085,36.51,28.03,8.48,16826,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-01-20,walking,73.18,0,0,85.19,85.73,87.26,75,66528.713,920.665,6.008,0.99,0.085,36.51,28.03,8.48,16826,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-01-21,driving,70.82,0,0,85.19,85.73,87.26,75,67340.563,875.657,6.189,0.97,0.087,39.21,28.84,10.37,18617,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-21,walking,91.83,0,0,85.19,85.73,87.26,75,67340.563,875.657,6.189,0.97,0.087,39.21,28.84,10.37,18617,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-22,driving,52.61,0,0,85.19,85.73,87.26,75,68052.13,890.907,5.876,0.95,0.091,40.47,29.27,11.19,19313,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-22,walking,71.83,0,0,85.19,85.73,87.26,75,68052.13,890.907,5.876,0.95,0.091,40.47,29.27,11.19,19313,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-23,driving,58.76,0,0,85.19,85.73,87.26,75,68622.054,832.86,6.305,0.94,0.091,41.55,29.73,11.81,19940,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-23,walking,73.23,0,0,85.19,85.73,87.26,75,68622.054,832.86,6.305,0.94,0.091,41.55,29.73,11.81,19940,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-24,driving,67.71,0,0,85.19,85.73,87.26,75,69019.718,754.496,6.833,0.93,0.084,43.96,30.53,13.43,20873,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-24,walking,87.64,0,0,85.19,85.73,87.26,75,69019.718,754.496,6.833,0.93,0.084,43.96,30.53,13.43,20873,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-25,driving,64.8,0,0,85.19,85.73,87.26,75,69443.262,706.731,7.493,0.94,0.08,46.5,31.46,15.04,21371,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-01-25,walking,83.56,0,0,85.19,85.73,87.26,75,69443.262,706.731,7.493,0.94,0.08,46.5,31.46,15.04,21371,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-01-26,driving,66.17,0,0,85.19,85.73,87.26,75,70435.343,726.653,7.147,0.98,0.084,48.87,32.37,16.5,21280,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-01-26,walking,86.58,0,0,85.19,85.73,87.26,75,70435.343,726.653,7.147,0.98,0.084,48.87,32.37,16.5,21280,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-01-27,driving,67.24,0,0,85.19,85.73,87.26,75,71814.113,755.057,6.998,1,0.089,51.21,33.27,17.94,20990,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-01-27,walking,85.37,0,0,85.19,85.73,87.26,75,71814.113,755.057,6.998,1,0.089,51.21,33.27,17.94,20990,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-01-28,driving,66.04,0,0,85.19,85.73,87.26,75,72658.081,759.646,6.998,0.99,0.09,53.63,34.19,19.44,20596,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-28,walking,82.17,0,0,85.19,85.73,87.26,75,72658.081,759.646,6.998,0.99,0.09,53.63,34.19,19.44,20596,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-01-29,driving,45.23,0,0,85.19,85.73,87.26,75,73246.837,742.101,7.163,0.97,0.09,54.8,34.61,20.19,20472,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-29,walking,53.28,0,0,85.19,85.73,87.26,75,73246.837,742.101,7.163,0.97,0.09,54.8,34.61,20.19,20472,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-01-30,driving,52.98,0,0,85.19,85.73,87.26,75,73801.164,739.873,6.552,0.97,0.09,55.69,35,20.68,20202,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-30,walking,63.64,0,0,85.19,85.73,87.26,75,73801.164,739.873,6.552,0.97,0.09,55.69,35,20.68,20202,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-01-31,driving,68.56,0,0,87.04,86.77,88.45,75,74337.93,759.745,6.222,0.97,0.093,57.22,35.85,21.37,18936,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-01-31,walking,83.81,0,0,87.04,86.77,88.45,75,74337.93,759.745,6.222,0.97,0.093,57.22,35.85,21.37,18936,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-02-01,driving,68.94,0,0,87.04,86.77,88.45,75,75355.891,844.661,5.248,0.98,0.103,58.58,36.8,21.78,17245,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-02-01,walking,89.26,0,0,87.04,86.77,88.45,75,75355.891,844.661,5.248,0.98,0.103,58.58,36.8,21.78,17245,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-02-02,driving,70.29,0,0,87.04,86.77,88.45,75,76249.191,830.55,6.173,0.97,0.1,59.74,37.61,22.13,15533,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-02-02,walking,92.54,0,0,87.04,86.77,88.45,75,76249.191,830.55,6.173,0.97,0.1,59.74,37.61,22.13,15533,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-02-03,driving,69.87,0,0,87.04,86.77,88.45,75,77276.972,780.408,5.661,0.96,0.094,61.03,38.3,22.73,14030,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-02-03,walking,88.53,0,0,87.04,86.77,88.45,75,77276.972,780.408,5.661,0.96,0.094,61.03,38.3,22.73,14030,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-02-04,driving,68.46,0,0,87.04,86.77,88.45,75,78056.126,771.149,5.48,0.94,0.092,62.53,39.14,23.4,12719,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-02-04,walking,83.82,0,0,87.04,86.77,88.45,75,78056.126,771.149,5.48,0.94,0.092,62.53,39.14,23.4,12719,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-02-05,driving,55.15,0,0,87.04,86.77,88.45,75,78661.288,773.493,5.282,0.92,0.09,63.25,39.53,23.73,12080,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-02-05,walking,71.55,0,0,87.04,86.77,88.45,75,78661.288,773.493,5.282,0.92,0.09,63.25,39.53,23.73,12080,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-02-06,driving,62.32,0,0,87.04,86.77,88.45,75,79207.412,772.321,5.496,0.91,0.09,63.76,39.78,23.98,11531,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-02-06,walking,78.79,0,0,87.04,86.77,88.45,75,79207.412,772.321,5.496,0.91,0.09,63.76,39.78,23.98,11531,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-02-07,driving,80.83,0,0,64.81,72.19,71.79,75,79960.455,803.218,5.364,0.9,0.094,65.17,40.4,24.77,11365,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-02-07,walking,97.59,0,0,64.81,72.19,71.79,75,79960.455,803.218,5.364,0.9,0.094,65.17,40.4,24.77,11365,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-02-08,driving,83.08,0,0,64.81,72.19,71.79,75,80471.92,730.861,5.859,0.87,0.085,66.6,41.08,25.53,11467,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-02-08,walking,105.17,0,0,64.81,72.19,71.79,75,80471.92,730.861,5.859,0.87,0.085,66.6,41.08,25.53,11467,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-02-09,driving,86.77,0,0,64.81,72.19,71.79,75,81302.717,721.932,5.43,0.85,0.086,68.14,41.84,26.31,12005,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-02-09,walking,107.97,0,0,64.81,72.19,71.79,75,81302.717,721.932,5.43,0.85,0.086,68.14,41.84,26.31,12005,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-02-10,driving,89,0,0,64.81,72.19,71.79,75,81997.07,674.3,5.1,0.83,0.081,69.79,42.65,27.14,12516,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-02-10,walking,113.68,0,0,64.81,72.19,71.79,75,81997.07,674.3,5.1,0.83,0.081,69.79,42.65,27.14,12516,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-02-11,driving,101.87,0,0,62.96,71.15,70.6,75,82584.324,646.885,4.654,0.82,0.079,71.55,43.59,27.96,12881,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-02-11,walking,127.11,0,0,62.96,71.15,70.6,75,82584.324,646.885,4.654,0.82,0.079,71.55,43.59,27.96,12881,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-02-12,driving,83.87,0,0,62.96,71.15,70.6,75,83038.83,625.363,4.687,0.81,0.079,72.43,44.04,28.4,13111,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-02-12,walking,100.39,0,0,62.96,71.15,70.6,75,83038.83,625.363,4.687,0.81,0.079,72.43,44.04,28.4,13111,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-02-13,driving,97.05,0,0,62.96,71.15,70.6,75,83396.982,598.51,4.621,0.8,0.077,73.1,44.35,28.75,13343,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-02-13,walking,101.37,0,0,62.96,71.15,70.6,75,83396.982,598.51,4.621,0.8,0.077,73.1,44.35,28.75,13343,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-02-14,driving,95.83,0,0,62.96,71.15,70.6,75,83689.743,532.755,4.407,0.8,0.069,74.76,45.22,29.54,13692,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-02-14,walking,117.68,0,0,62.96,71.15,70.6,75,83689.743,532.755,4.407,0.8,0.069,74.76,45.22,29.54,13692,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-02-15,driving,88.86,0,0,62.96,71.15,70.6,75,84372.889,557.281,4.011,0.8,0.076,76.57,46.16,30.41,14239,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-02-15,walking,111.11,0,0,62.96,71.15,70.6,75,84372.889,557.281,4.011,0.8,0.076,76.57,46.16,30.41,14239,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-02-16,driving,77.54,0,0,62.96,71.15,70.6,75,84867.601,509.269,3.714,0.79,0.07,78.43,47.12,31.32,14700,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-02-16,walking,85.55,0,0,62.96,71.15,70.6,75,84867.601,509.269,3.714,0.79,0.07,78.43,47.12,31.32,14700,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-02-17,driving,65.9,0,0,62.96,71.15,70.6,75,85335.971,476.986,3.565,0.78,0.068,80.02,47.83,32.19,14615,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-02-17,walking,59.35,0,0,62.96,71.15,70.6,75,85335.971,476.986,3.565,0.78,0.068,80.02,47.83,32.19,14615,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-02-18,driving,81.64,0,0,62.96,71.15,70.6,75,85717.808,447.641,3.73,0.79,0.067,81.73,48.63,33.11,14550,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-02-18,walking,91.52,0,0,62.96,71.15,70.6,75,85717.808,447.641,3.73,0.79,0.067,81.73,48.63,33.11,14550,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-02-19,driving,61.36,0,0,62.96,71.15,70.6,75,86015.767,425.277,3.664,0.8,0.065,82.63,49.09,33.54,14570,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-02-19,walking,58.59,0,0,62.96,71.15,70.6,75,86015.767,425.277,3.664,0.8,0.065,82.63,49.09,33.54,14570,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-02-20,driving,90.97,0,0,62.96,71.15,70.6,75,86015.767,374.112,2.888,0.83,0.058,83.33,49.45,33.88,14611,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-02-20,walking,90.56,0,0,62.96,71.15,70.6,75,86015.767,374.112,2.888,0.83,0.058,83.33,49.45,33.88,14611,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-02-21,driving,94.41,0,0,62.96,72.4,72.02,75,86654.664,423.56,3.119,0.88,0.065,85.15,50.37,34.78,14843,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-02-21,walking,111.54,0,0,62.96,72.4,72.02,75,86654.664,423.56,3.119,0.88,0.065,85.15,50.37,34.78,14843,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-02-22,driving,89.73,0,0,62.96,72.4,72.02,75,87227.13,407.749,3.004,0.9,0.063,87.06,51.35,35.71,14982,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-02-22,walking,117.72,0,0,62.96,72.4,72.02,75,87227.13,407.749,3.004,0.9,0.063,87.06,51.35,35.71,14982,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-02-23,driving,92.31,0,0,62.96,72.4,72.02,75,87755.578,412.568,3.185,0.9,0.064,88.76,52.24,36.52,14752,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-02-23,walking,119.94,0,0,62.96,72.4,72.02,75,87755.578,412.568,3.185,0.9,0.064,88.76,52.24,36.52,14752,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-02-24,driving,102.51,0,0,62.96,72.4,72.02,75,88238.967,414.714,3.086,0.89,0.063,90.19,52.94,37.25,14531,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-02-24,walking,140.45,0,0,62.96,72.4,72.02,75,88238.967,414.714,3.086,0.89,0.063,90.19,52.94,37.25,14531,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-02-25,driving,102.55,0,0,78.7,81.25,82.14,75,88697.633,425.689,2.938,0.9,0.062,91.53,53.54,37.99,13996,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-02-25,walking,130.19,0,0,78.7,81.25,82.14,75,88697.633,425.689,2.938,0.9,0.062,91.53,53.54,37.99,13996,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-02-26,driving,85.85,0,0,78.7,81.25,82.14,75,89050.471,433.529,2.822,0.9,0.062,92.2,53.84,38.36,13667,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-02-26,walking,120.66,0,0,78.7,81.25,82.14,75,89050.471,433.529,2.822,0.9,0.062,92.2,53.84,38.36,13667,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-02-27,driving,97.9,0,0,78.7,81.25,82.14,75,89345.657,475.699,3.4,0.9,0.068,92.65,54.05,38.61,13323,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-02-27,walking,110.5,0,0,78.7,81.25,82.14,75,89345.657,475.699,3.4,0.9,0.068,92.65,54.05,38.61,13323,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-02-28,driving,104.43,0,0,62.96,72.4,72.02,75,89631.255,425.227,2.888,0.91,0.06,93.76,54.51,39.25,12303,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-02-28,walking,135.64,0,0,62.96,72.4,72.02,75,89631.255,425.227,2.888,0.91,0.06,93.76,54.51,39.25,12303,402.606,33132.32,0.5,2.99,Sunday,0,0
